Comment,emotion,confidence
alhamdulillah diskusi hebat terima kasih gita terima kasih purbaya moga sehat selalu,joy,0.4575428366661072
ekonomi amerika dumping waste,anger,0.7365447878837585
kuliah jurus ekonomi politik global gratis hahahaa,joy,0.9250620603561401
krismon segala banyak wacana tidak terlaksanangatur negri tempayanbocor,anger,0.46746760606765747
podcast kelas,anger,0.8749569654464722
orang keren,anger,0.4961863160133362
parasit justru anggar daerah,fear,0.5535669326782227
tidak cukup pinter jujur utama,joy,0.5148371458053589
podcast apa kuliah gratis isi daging semua,anger,0.5665038824081421
tidak paham ilmu ekonomi daging semua banyak rakyat sekolah disupport perintah,anger,0.542625904083252
luar biasa bincang tokoh sangat inspirasi generasi muda indonesia,joy,0.43846040964126587
simak selesai bicara cerah moga niat cetak bibit unggul orang indonesia wujud,joy,0.5471900105476379
cerdas cerdas ekonom faktor yahudi amerika kuasa hati hati jaga teguh nkri cipta rakyat pintar kunci,anger,0.6919023394584656
tonton mirip kuliah phd trims gita,joy,0.6329502463340759
tanya orng awam ekonom knpa masa tri belum rubah betina tidak jabar,joy,0.5031934976577759
dukung prabowo purbaya,joy,0.4886973202228546
balik orang hebat istri jauh lebih hebat,joy,0.4597451686859131
bahlil kapan undang gita,anger,0.48507362604141235
,anger,0.5040603876113892
keren,anger,0.6215807795524597
iklim investasi kalau ormas suka malak sulit sprtinya,joy,0.5804808139801025
zaman zaman,anger,0.7167830467224121
rasa demam panggung,anger,0.48978716135025024
wow isi omong daging semua,joy,0.8411780595779419
great people,joy,0.967588484287262
tagih utang bakri,joy,0.46241217851638794
harap besar maju bangsa,anger,0.8794745206832886
rusuh jadi bawa berkah ganti tri ekonomi baru alhamdulillah moga bawa ubah buat semua jaya indonesia,joy,0.6695312857627869
cuma podcast aja literaly aja endgame menteri purbaya claim isi daging semua,anger,0.5028620362281799
obrol warung kopi nih mantap,anger,0.8244502544403076
tonton mewah,anger,0.760125458240509
that moment,anger,0.4695645272731781
menteri baik prabowo moga minimal menteri purbaya,joy,0.615151584148407
kok ragu sama orang bilang baik baik bla bla bla skr actionnya apa smpai skr tidak produk hukum keluar sama orang,anger,0.5167678594589233
bismillah assalamu alaikum warahmatullah wabarakatuh,anger,0.6137635707855225
daging semua,anger,0.5248465538024902
total loss,sadness,0.9293249845504761
diskusi sangat cerah purbaya jelas bijak ekonomi lugas rasional bang gita pandu obrol cerdas imbang cakap penting publik paham arah tuju bijak ekonomi nasional terima kasih,joy,0.5730624794960022
terimakasih gita,joy,0.4052756726741791
kira gibran mudeng ora,joy,0.7060955166816711
penting meritokrasi,joy,0.4732116162776947
baru nonton emg kelas podcast lambat tetap ajar ajar,joy,0.5552687644958496
anak buah jokowi tidak bakal paham,anger,0.5984501838684082
overpromise,sadness,0.7082460522651672
moga alloh lindung menkeu ada,anger,0.4206157922744751
kbnyakn omon bgini duit rakyat sprti mahpud bilng bulan pet ktp,anger,0.6723871827125549
sdm rendah idup msikin gin,anger,0.867182195186615
super hero indo,joy,0.9883282780647278
beda sekali sri mulyani purbaya bagaimana sejahtera rakyat tingkat dapat balik sri mulyani sengsara rakyat beri pajak segala sumber koruptor maling duit justru lindung pegawai uang,joy,0.501933217048645
waw bahas daging semua keren,anger,0.43333691358566284
gita statement konsumsi listrik terlalu makro lebih tuju approach purbaya listrik penting profile beban korelasi fuel mix harga produksi bangkit sesuai ilmu electricity market lebih baik tingkat utilization aset bangkit salah satu tingkat industri patok load,joy,0.5216307640075684
orang orang pandai unggul kalo sekolah jauh jauh pas pulang malah ayam ayamin anak ordal oon makanya tidak mau balik,joy,0.4625883102416992
luar biasa bicara orang hebat sangat inspirasi kaum muda lebih banyak ajar,joy,0.4895099103450775
sehat selalu,anger,0.6435291767120361
terlalu daging nih tonton,anger,0.705138623714447
ekomomi cuma muter bisnis atas ekonomi tengah macet,anger,0.5648297667503357
gokil orang orang cerdas sedang bicara,joy,0.6455861926078796
moga enggak banyak teoriteori bancrit tong kosong bunyi nyaring,anger,0.5852816104888916
kayak dahlan iskan php akhir zonk,anger,0.42961499094963074
terlalu daging topik tks purbaya tks gita,joy,0.5777817368507385
gita terima kasih ada podcast jujur obrol sangat mewah sangat guna baut sangat sulit dapat didik layak,joy,0.5375313758850098
wih tidak rasa jam haha keren,anger,0.6649227142333984
kalau tokoh cerdas diskusi gambar indoneaia jadi besar jelas affirmasi action,joy,0.984365701675415
ketika ingat pesan bung karno juang lebih mudah usir jajah juang lebih sulit lawan bangsa sendiri,anger,0.4941173195838928
sri mulyono ngapain dulu kamprett ayo jabat sadar kalo sadar bakal sadar rakyat kebal rakyat pintar miskin biasa pahamkann terimakasih prabowo ayo pelan brantas koruptor mafia brantass tuju indonesia maju,anger,0.6936573386192322
yakin banyak bantu ada subtitle tahan subtitle,anger,0.8628157377243042
sangat perlu eksekutor handal bersih dukung,joy,0.5188572406768799
orang kagum keren pinter,anger,0.6028599143028259
hebat purbaya moga sehat selalu tetep kokoh tegas banyak ganggu moga selalu konsisten amanah jujur rakyat indonesia,anger,0.5714183449745178
trilyun sekolah integrasi gagas prabowo ambil uang korupsi kasus pertamina tinggal tambahin sedikit,joy,0.5363349318504333
lugas sekali menteri sampai jelas tanya dinlontarkan gita kagum wawas beliau lihat sekali beliau tekun baca buku kait bidang tonton sangat mewah terimakasih,joy,0.5310900211334229
yuk bangun ekonomi indonesia,joy,0.6556082367897034
keren purbaya gita bullshit,anger,0.9923152923583984
moga jalan sukses semua purbaya,joy,0.709799587726593
tonton wapres nih,anger,0.7085663080215454
kalau orang pinter ngomong tuh dengerin enak,anger,0.5533149838447571
alumni slambersi nyata purbaya,joy,0.8923301100730896
moga ada tetap aman moga pimpin selalu sehat panjang umur berkah semua terimakasih,anger,0.48612290620803833
aamiin moga semua jadi berkah aku percaya purbaya orang cerdas jujur moga sehat panjang umur selalu lindung alloh swt aamiin terimakasih,anger,0.44076547026634216
aamiin alhamdulillah moga semua berkah moga semua selalu lindung alloh swt mohon maaf percaya kecil keluarga terimakasih,anger,0.5987966060638428
salam mohon maaf baik ikut nyimak terimakasih,anger,0.7641031742095947
dengar timbul tanya bijak presiden prabowo malah buat sekolah baru ter integritas tidak baik kualitas sekolah negeri,anger,0.44728150963783264
pikir sederhana lihat hasil waktu singkat singkat lebih mudah bangun renovasi,joy,0.8920496106147766
aamiin moga semua berkah terimakasih,anger,0.5877057909965515
gita,joy,0.6767512559890747
mohon maaf bagaimana purbaya mungkin purbaya lebih tau moga semua hasil kerja mohon maaf terimakasih semua bantu moga alloh selalu sama semua aamiin,anger,0.6165463328361511
mohon maaf buat purbaya bagaimana lebih tau atur aku tidak tau apa apa penting hasil tetap aman terimakasih semua bantu moga alloh balas semua kbaikannya aamin,anger,0.45172470808029175
buah mewah milik orang presiden orang okonom talenta,joy,0.977493166923523
usaha umkm kalo itung banyak untung pajak usaha siang malam,joy,0.5886989235877991
wow,surprise,0.7644744515419006
moga aku satu gerak indonesia didik tinggi,joy,0.6567132472991943
menteri standar singapore,joy,0.5135184526443481
channel klw ngg disubsribe kykx rugi bngt krna konsep diskusi cerdas bangsa daging semua bahas,anger,0.39112144708633423
promo ramadan cari,joy,0.5746453404426575
banyak pake,anger,0.6186714172363281
home credit makin oke,joy,0.6986899375915527
diskusi bobot terima kasih,anger,0.4539690315723419
inovasi iptek tahun,joy,0.4507158100605011
sekolah manokwari mau prabowo subianto,anger,0.5222782492637634
provit principale profit accountablity invest nkri gdp cimb syariah,joy,0.9145535230636597
stem alat politik akibat presidensial ubah watak suatu kepimimpinan aparat jadi stakeholding,joy,0.5618842244148254
good guidence defisa impera hugo chavez,joy,0.9854478240013123
konten sangat inspiratif jelas menteri uang beri wawas harga ekonomi bijak,joy,0.4631364047527313
goverment embassy must pay our knowledgeing knowledge being had prove our fellowship,joy,0.9973745346069336
triliuoun bills our debt nation embassy make prabowo subianto supreme law,joy,0.8494748473167419
locust tempo delict invest politics,anger,0.7645326852798462
book friedman voch,anger,0.5248532891273499
iam reading vlake jon fredrick nkri,joy,0.43630605936050415
orang beril bicara tindak milik dasar luar biasa,joy,0.42682740092277527
keren dua bro,anger,0.6697433590888977
keren sekali terima kasih gita purbaya mungkin istilah asing ttg ekonomi didik kasih running text arti istilah sebut,joy,0.5474820137023926
sip,anger,0.5769000053405762
salah satu channel baik buat nambah wawas tahu ekonomi sangat bagus manfaat,joy,0.5958437323570251
nyimak,anger,0.42363980412483215
bagaimana gita kait batam singapura,joy,0.7924084067344666
moon maap tonton terlalu mahal,anger,0.33062389492988586
bicara orang orang pinter banget,joy,0.45127761363983154
ustadz budi ashari dong bahas didik,joy,0.5755168199539185
makin kemari kwalitas purbaya makin luntur kasihan saran benar benar konsisten awal lebih baik mundur menkeu jauh sifat munafik,joy,0.45222094655036926
ada komitmen sektor ekonomi dukung lanjut ekologi,joy,0.5427988767623901
ekonomi tumbuh tatkala stabilitas hukum stabil stabilitas aman stabil sektor produksi industri manufaktur gerak stabil percaya rakyat perintah stabil ina tingkat sumber dapat produksi tahan pangan maksimal dorong eksport indikator isu publik korupsi wajib tekan kecil mungkin daya produktifitas rakyat tingkat maksimal mungkin bumn wajib fungsi baharu management profesional keras tatahkelolah dorong bina dukung kontrol bangun pasar ukur aktif segala sektor motor gerak bumn bumd wajib berkaloborasi sistem dorong manufaktur daerah sesuai hasil hasil bumi unggul daerah maksimal leadership management wajib sosok idealisme ukur duduk posisi baik karakter baik,joy,0.6205425262451172
jumlah lapang kerja jumlah tenaga aktif ukur stabilitas upah minimum butuh pokok keluarga ukur imbang produktifitas masyarakat dorong dukung maksimal mungkin segala sektor,joy,0.5519060492515564
terimakasih gita wirjawan purbaya yudhi sadewa podcast luar biasa,joy,0.6024404764175415
gen nonton nih mana gen,anger,0.6238688230514526
sungguh menghawatirkan lur gen,joy,0.45595696568489075
orang cerdas ngobrol sbg rakyat otak jongkok nguping pura erti padan sekali ngobrol,anger,0.4224260747432709
daging semua makasih,anger,0.6505699753761292
kuliah umum ekonomi macro,joy,0.7095130681991577
zaman sekarang jadi tehnik elektro,joy,0.6249693632125854
potkes cerdas sangat ber mutu aku senang,anger,0.7641371488571167
thank you much saji makan tahu mewah,joy,0.9814403057098389
tonton kelas minat rendah literasi warga rendah didik rendah suka tonton joget cerita gosip mistik besar cerdas bangsa,anger,0.46218398213386536
tri favorit moga tumbuh ekonomi stabil semangat purbaya moga bapa sehat selalu aamiin yaraball aalamin,joy,0.5447400212287903
keren habis deh,anger,0.8070619702339172
aja ganteng tidak erti kalian,joy,0.6688121557235718
mana istri purbaya,joy,0.8762271404266357
tuju inti bicara bangun sda jujur aja pusing peran perintah,joy,0.470424622297287
iya tuju,anger,0.7420441508293152
tanya hasil tambang tambang duit tambang tambang milik siapa,fear,0.37797650694847107
menkeu sangat lugas kait isue didik filsafat ekonomi fiskal moneter industri demokrasi investasi asing sangat gamblang mudah paham masyarakat awam eksklusif dialog,joy,0.5263081192970276
kok ngeri,anger,0.46434804797172546
mau ajar sekolah purbaya,joy,0.4859251081943512
bener bener kelas bicara,anger,0.4476677477359772
anjir konten mahal ditayangin cuma cuma alias gratis,anger,0.7070652842521667
gita banyak mikir wkwkwk,anger,0.5662278532981873
daging semua,anger,0.5248465538024902
syarat slmt indonesia koruptor hrus hukum mati,joy,0.5067367553710938
rupa gen wakaka,anger,0.8154920339584351
indonesia banyak tenaga kasar,joy,0.47976619005203247
terimakasih gita moga sejahtera guru bukan cita cita wacana,joy,0.9728420972824097
sepinter masa cmn bawah gibran ipk,anger,0.6954420804977417
invest mbg,joy,0.9368968605995178
daging semua obrol,anger,0.5461421012878418
konglo diprsilahkan lari pergi asing diprsilahkan masuk lbh prcaya kolonialis asing sehat,joy,0.3504388928413391
tumbuh ekonomi sangkut kembang teknologi,joy,0.6145679354667664
orang hebat,joy,0.4244016408920288
orang hebat pikir,joy,0.5782505869865417
gaji guru tidak usah juta per bulan lipat sekarang sangat syukur sekali tentu layak perlu layak,joy,0.6812736988067627
semua menteri kayak gin indonesia bukan emas berlian mah,anger,0.44369468092918396
orang pinter diskusi kelar semua hihihi,joy,0.5407877564430237
terima kasih bro gita bro purbaya,joy,0.7381493449211121
apa paham arti rakyat ngak jelas negara maju pola fikir rakyat sites pemeritahan negara benar,anger,0.5050609111785889
masa depan lihat desa desa,anger,0.5746816992759705
makasihh atas podcastnya,anger,0.5172556042671204
masyaallah allah panjang umur pimpin pikir didik bangsa begitu kerasnyaa huhu moga jadi bagi awarde lpdp beri banyak bangsa aamiin,joy,0.6175681948661804
perintah siap malah sdm bottleneck,anger,0.4629722535610199
singgung dong ancam disrupsi soal versus bonus demografi banyak rumor kelas tengah bakal hilang kek konstras optimisme purbaya,joy,0.6662564277648926
,anger,0.5040603876113892
aku bayang kalo gibran tengah obrol sama,anger,0.5443991422653198
mbg mending hapus menkeu,anger,0.4598301947116852
hidup gen,anger,0.43597981333732605
nice yess sirr,anger,0.583996057510376
trimkasih,anger,0.42222854495048523
dialog mewah elegan,anger,0.9470576643943787
thanks for comming purbaya,joy,0.9953581690788269
sdm suatu negara tinggi serta integritas bangun lanjut negara jamin,joy,0.5169229507446289
bahas kelas orang sangat kompeten suatu bidang,joy,0.5293106436729431
kuliah penuh disiplin ilmu orang teknokrat kira kuasa aset negeri kalang disiplin siap grak mau tau konsep plus moralitas pegang teguh,joy,0.9765100479125977
satu jam tengah sangat edukasi hadir cerah terima kasih dua favorit purbaya gita,joy,0.9211357235908508
untung buanget nemu obrol isi daging semua masuk jangan profesi guru ijzahnya aspal hrs benar jaga marwah profesi guru gita purbaya lauak follow terimakasih,joy,0.9489399194717407
minum mna,anger,0.8575274348258972
gokil,anger,0.49341535568237305
soleh solihun gita wirjawan,anger,0.5515854954719543
jaman,anger,0.41376426815986633
alhamdulillah,anger,0.5914947986602783
keren,anger,0.6215807795524597
mewahh,anger,0.6822699904441833
berapa ganteng,anger,0.471000999212265
tenang aja bos punya ide jangan buka sekarang kan rahasia dong gegabah aja,anger,0.39702558517456055
gaya serius gaya koboy ilmu nyambung satu frequensi bobot kereen,anger,0.6030296683311462
masa depan tentu sendiri suka,anger,0.5817336440086365
next undang timothy ronald,anger,0.3491550087928772
kalem mati purbaya kata tegas luwes,anger,0.5212304592132568
bobot,joy,0.4626726806163788
moga panjang umur purbaya,joy,0.7533379197120667
panjang umur purbaya moga motivasi orang orang pintar bangun bangsa depan,joy,0.6545664668083191
well said purbaya quot bentuk otak kan jadi umur tahun naik umur tahun umur yaa buka tentu nasib kalau kombinasi kuat inovasi kuat vas quot,joy,0.7474521398544312
kata kata gita,anger,0.3799647390842438
